Point_ID,Coarse,Clay,Sand,Silt,pH_CaCl2,pH_H20,EC,OC,CaCO3,P,N,K,LC,LU,NUTS_0,NUTS_1,NUTS_2,NUTS_3,LC0_Desc,LC1_Desc,LU1_Desc,x,y
"38543006",,,,,6.60,6.96,20.70,11.50,"1",31.80,1.40,100.30,B11,U111,FR,FRE,FRE2,FRE21,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),3.4800173090,49.9795598100
"38543096",,,,,6.20,6.46,36.70,22.10,"1",74.90,2.40,198.00,E20,U111,BE,BE2,BE25,BE254,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),3.3676779680,50.7849533400
"38543122",,,,,6.40,6.83,12.05,8.70,"0",106.50,1.20,221.10,B22,U111,BE,BE2,BE25,BE257,Cropland,Sugar beet,Agriculture (excluding fallow land and kitchen gardens),3.3343216760,51.0175617500
"38562344",,,,,7.50,7.92,22.40,12.80,"272",10.20,1.70,144.30,B82,U111,FR,FRJ,FRJ1,FRJ12,Cropland,Vineyards,Agriculture (excluding fallow land and kitchen gardens),4.2046877930,44.0439458200
"38562512","43","10","49","41",5.30,5.62,39.00,54.10,"1",20.50,4.80,337.80,C10,U420,FR,FRK,FRK2,FRK25,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,4.0463791790,45.5531827900
"38562650",,,,,4.80,5.24,4.05,21.60,"0",2.20,2.40,72.70,E20,U111,FR,FRC,FRC1,FRC12,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),3.9075953810,46.7915165500
"38562884",,,,,7.00,7.30,13.79,10.60,"1",35.80,1.40,204.40,B14,U111,FR,FRF,FRF2,FRF23,Cropland,Rye,Agriculture (excluding fallow land and kitchen gardens),3.6521396410,48.8887905500
"38563082","17","19","22","59",7.00,7.44,21.30,9.70,"1",82.70,1.20,246.20,B11,U111,BE,BE3,BE32,BE327,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),3.4136567590,50.6613107100
"38582302",,,,,6.90,7.12,54.20,26.90,"22",88.40,2.70,337.50,B82,U111,FR,FRJ,FRJ1,FRJ12,Cropland,Vineyards,Agriculture (excluding fallow land and kitchen gardens),4.2672415780,43.6677009000
"38582330","32","20","48","32",7.40,7.98,13.80,13.10,"81",41.90,1.20,591.00,B82,U111,FR,FRJ,FRJ1,FRJ12,Cropland,Vineyards,Agriculture (excluding fallow land and kitchen gardens),4.2421733810,43.9194730100
"38582334",,,,,7.10,7.44,15.30,27.60,"83",14.40,2.70,119.30,E30,U112,FR,FRJ,FRJ1,FRJ12,Grassland,Spontaneously re-vegetated surfaces,Fallow land,4.2385684770,43.9554356600
"38582456","23","13","30","58",3.80,4.00,68.70,118.00,"0",46.80,8.10,175.20,C31,U120,FR,FRK,FRK1,FRK13,Woodland,Spruce dominated mixed woodland,Forestry,4.1256824000,45.0517412700
"38582504",,,,,4.40,4.83,29.10,33.70,"0",20.20,3.60,243.40,E10,U370,FR,FRK,FRK2,FRK25,Grassland,Grassland with sparse tree/shrub cover,Residential,4.0796555340,45.4827913300
"38582532",,,,,5.80,6.02,34.40,24.80,"0",71.20,2.90,395.70,E20,U111,FR,FRK,FRK2,FRK25,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),4.0523693160,45.7341667300
"38582546",,,,,3.70,4.48,6.81,47.20,"0",11.50,2.80,105.10,C10,U120,FR,FRK,FRK2,FRK25,Woodland,Broadleaved woodland,Forestry,4.0386032150,45.8598353800
"38582838",,,,,7.30,7.69,38.50,29.60,"726",41.40,2.90,240.00,B13,U111,FR,FRF,FRF2,FRF22,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),3.7314576600,48.4782642700
"38582870",,,,,6.30,6.57,20.90,9.00,"1",48.30,1.30,144.80,B16,U111,FR,FRF,FRF2,FRF23,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),3.6953050460,48.7649338100
"38582928",,,,,7.30,7.50,14.56,9.60,"1",45.30,1.10,198.80,B13,U111,FR,FRE,FRE2,FRE21,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),3.6284184950,49.2843956900
"38582942",,,,,6.60,6.88,16.32,8.10,"1",47.30,1.10,140.80,B11,U111,FR,FRE,FRE2,FRE21,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),3.6120048550,49.4097593500
"38582950",,,,,7.40,7.64,23.70,10.50,"32",24.50,1.20,158.00,B11,U111,FR,FRE,FRE2,FRE21,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),3.6025779060,49.4813917000
"38583000",,,,,7.20,7.51,18.37,15.80,"3",21.80,1.90,157.30,B11,U111,FR,FRE,FRE2,FRE21,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),3.5428604530,49.9290289900
"38583072","13","21","21","57",7.30,7.75,21.10,25.60,"21",47.90,1.70,393.60,B11,U111,BE,BE3,BE32,BE327,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),3.4543758450,50.5734383600
"38583090",,,,,7.10,7.59,19.74,12.30,"14",102.40,1.70,274.90,B22,U111,BE,BE3,BE32,BE327,Cropland,Sugar beet,Agriculture (excluding fallow land and kitchen gardens),3.4317805600,50.7345076000
"38583130",,,,,6.10,6.34,39.00,45.50,"0",122.30,4.50,237.20,E20,U111,BE,BE2,BE23,BE234,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),3.3808695240,51.0923939400
"38602440","25","14","20","66",3.70,4.00,49.90,117.40,"0",61.70,9.40,233.60,C22,U120,FR,FRK,FRK1,FRK13,Woodland,Pine dominated coniferous woodland,Forestry,4.1660393490,44.9094332300
"38602530",,,,,4.50,4.87,17.45,28.70,"0",27.70,2.70,109.00,C10,U420,FR,FRK,FRK2,FRK25,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,4.0799186750,45.7176470900
"38602818",,,,,7.40,7.72,40.60,26.90,"565",39.20,2.70,163.10,B32,U111,FR,FRF,FRF2,FRF22,Cropland,Rape and turnip rape,Agriculture (excluding fallow land and kitchen gardens),3.7806561440,48.3005876200
"38602836",,,,,7.40,7.77,30.70,4.40,"967",33.10,3.20,322.70,B11,U111,FR,FRF,FRF2,FRF22,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),3.7606528560,48.4618692400
"38602980",,,,,7.40,7.85,32.30,11.40,"760",28.40,2.80,189.10,B11,U111,FR,FRE,FRE2,FRE21,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),3.5945753650,49.7515575400
"38603088",,,,,7.30,7.81,23.09,16.00,"27",99.90,1.40,232.40,B11,U111,BE,BE3,BE32,BE327,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),3.4625244730,50.7182190200
"38622300",,,,,6.80,7.02,22.60,13.80,"0",33.70,1.50,148.00,E30,U111,FR,FRJ,FRJ1,FRJ12,Grassland,Spontaneously re-vegetated surfaces,Agriculture (excluding fallow land and kitchen gardens),4.3183722340,43.6524577500
"38622306",,,,,5.60,6.09,30.40,19.50,"1",23.70,2.00,61.10,E30,U410,FR,FRJ,FRJ1,FRJ12,Grassland,Spontaneously re-vegetated surfaces,Abandoned areas,4.3130747830,43.7064177400
"38622382",,,,,7.40,7.77,32.90,12.70,"100",18.50,1.40,110.70,C10,U120,FR,FRK,FRK2,FRK22,Woodland,Broadleaved woodland,Forestry,4.2448230280,44.3896797900
"38622396",,,,,6.70,6.95,38.80,22.50,"12",164.80,2.50,408.00,B82,U111,FR,FRK,FRK2,FRK22,Cropland,Vineyards,Agriculture (excluding fallow land and kitchen gardens),4.2320133460,44.5154980900
"38622408","20","8","55","37",4.30,4.65,15.57,37.60,"0",17.50,3.70,80.40,E10,U420,FR,FRK,FRK2,FRK22,Grassland,Grassland with sparse tree/shrub cover,Semi-natural and natural areas not in use,4.2209737690,44.6233312800
"38622468","38","6","64","30",4.50,4.91,16.15,128.10,"1",35.90,6.50,265.60,C32,U120,FR,FRK,FRK1,FRK13,Woodland,Pine dominated mixed woodland,Forestry,4.1649331430,45.1623469600
"38622490","49","9","57","34",4.50,4.86,13.12,28.30,"1",25.90,2.70,184.00,C10,U120,FR,FRK,FRK1,FRK13,Woodland,Broadleaved woodland,Forestry,4.1440264310,45.3599246800
"38622498",,,,,6.00,6.25,10.92,33.50,"0",22.90,3.40,495.20,E20,U111,FR,FRK,FRK2,FRK25,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),4.1363754450,45.4317631300
"38622598",,,,,5.00,5.38,26.20,13.30,"0",58.30,1.70,307.50,B32,U111,FR,FRC,FRC1,FRC13,Cropland,Rape and turnip rape,Agriculture (excluding fallow land and kitchen gardens),4.0384959820,46.3293955300
"38622624",,,,,4.00,4.79,5.13,13.10,"0",11.20,1.00,67.50,C31,U120,FR,FRC,FRC1,FRC13,Woodland,Spruce dominated mixed woodland,Forestry,4.0123485940,46.5626778100
"38622634",,,,,4.70,5.01,37.70,24.70,"0",42.30,2.90,67.40,E20,U111,FR,FRC,FRC1,FRC13,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),4.0022129840,46.6523909300
"38622774",,,,,7.10,7.37,27.90,34.00,"530",44.70,3.80,385.80,B11,U111,FR,FRC,FRC1,FRC14,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),3.8555396200,47.9077713000
"38622810",,,,,5.30,5.67,20.40,13.60,"3",19.70,1.70,162.60,B11,U111,FR,FRF,FRF2,FRF22,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),3.8163259160,48.2304105000
"38622850",,,,,7.50,7.89,22.70,13.40,"496",50.00,2.00,377.80,B11,U111,FR,FRF,FRF2,FRF23,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),3.7720031700,48.5888205800
"38622864",,,,,7.50,7.86,30.40,30.20,"664",44.10,2.40,396.10,B11,U111,FR,FRF,FRF2,FRF23,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),3.7562995750,48.7142452400
"38622882",,,,,6.10,6.38,8.75,12.80,"0",40.00,1.60,263.90,B11,U111,FR,FRF,FRF2,FRF23,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),3.7359617260,48.8754914500
"38622984",,,,,7.40,7.79,19.11,12.30,"10",82.60,1.60,257.80,B11,U111,FR,FRE,FRE2,FRE21,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),3.6174860950,49.7889333900
"38622990",,,,,7.60,7.93,25.80,18.30,"372",35.30,1.90,204.30,B11,U111,FR,FRE,FRE2,FRE21,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),3.6103412700,49.8426507000
"38623038",,,,,7.30,7.71,29.20,14.70,"27",108.80,1.50,297.20,B16,U111,FR,FRE,FRE1,FRE11,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),3.5524553470,50.2723338300
"38623152",,,,,7.20,7.53,30.50,18.50,"106",95.80,2.40,336.70,B11,U111,NL,NL3,NL34,NL341,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),3.4095930540,51.2924592600
"38642404","32","14","43","43",4.10,4.70,14.31,49.00,"1",20.70,3.60,214.70,C10,U120,FR,FRK,FRK2,FRK22,Woodland,Broadleaved woodland,Forestry,4.2497397880,44.5887765800
"38642470",,,,,5.50,5.91,10.82,33.30,"0",0.00,3.60,62.50,E20,U111,FR,FRK,FRK1,FRK13,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),4.1883853610,45.1817156100
"38642800",,,,,4.00,4.50,16.43,71.60,"0",14.00,3.20,69.00,C10,U120,FR,FRF,FRF2,FRF22,Woodland,Broadleaved woodland,Forestry,3.8540681350,48.1422945900
"38642818",,,,,7.40,7.85,27.00,14.60,"757",49.30,2.20,206.70,B32,U111,FR,FRF,FRF2,FRF22,Cropland,Rape and turnip rape,Agriculture (excluding fallow land and kitchen gardens),3.8343958880,48.3036038400
"38642854",,,,,7.40,7.84,23.40,9.20,"814",15.00,2.70,111.80,B52,U111,FR,FRF,FRF2,FRF23,Cropland,Lucerne,Agriculture (excluding fallow land and kitchen gardens),3.7945686750,48.6261732100
"38642866",,,,,7.60,7.95,24.00,24.90,"715",27.30,2.40,199.40,B11,U111,FR,FRF,FRF2,FRF23,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),3.7811478710,48.7336820600
"38642944",,,,,7.60,7.92,27.00,14.20,"268",44.50,1.80,315.70,B13,U111,FR,FRE,FRE2,FRE21,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),3.6920956640,49.4323223000
"38643010",,,,,5.70,6.00,15.51,13.60,"0",38.40,1.60,162.90,B11,U111,FR,FRE,FRE2,FRE21,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),3.6141982230,50.0232639300
"38643016",,,,,6.70,6.93,17.04,10.00,"0",42.80,1.40,111.00,B11,U111,FR,FRE,FRE1,FRE11,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),3.6069970480,50.0769765800
"38643070","11","20","16","64",6.40,6.84,12.69,12.90,"0",45.80,1.50,177.30,F40,U111,BE,BE3,BE32,BE327,Bareland,Other bare soil,Agriculture (excluding fallow land and kitchen gardens),3.5412639390,50.5603234700
"38643154",,,,,7.50,7.80,31.80,15.50,"129",40.90,2.00,290.70,B21,U111,NL,NL3,NL34,NL341,Cropland,Potatoes,Agriculture (excluding fallow land and kitchen gardens),3.4356019780,51.3119688600
"38662400","23","23","22","54",6.90,7.15,23.30,41.90,"4",9.70,3.70,282.00,D10,U420,FR,FRK,FRK2,FRK22,Shrubland,Shrubland with sparse tree cover,Semi-natural and natural areas not in use,4.2784691090,44.5542126700
"38662548",,,,,5.70,5.96,16.61,23.80,"1",46.10,2.40,196.40,E20,U111,FR,FRK,FRK2,FRK25,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),4.1392965600,45.8835057900
"38662572",,,,,7.40,7.92,24.50,6.40,"65",112.10,0.90,732.60,E30,U111,FR,FRK,FRK2,FRK25,Grassland,Spontaneously re-vegetated surfaces,Agriculture (excluding fallow land and kitchen gardens),4.1158892660,46.0989320200
"38662770",,,,,7.50,7.86,16.78,24.80,"59",48.70,2.90,317.50,B13,U111,FR,FRC,FRC1,FRC14,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),3.9131516110,47.8748922800
"38662914",,,,,6.80,7.12,12.52,20.00,"3",74.80,2.30,267.40,B11,U111,FR,FRF,FRF2,FRF23,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),3.7540597130,49.1651766300
"38662968",,,,,7.30,7.52,40.90,8.90,"1",37.30,1.30,124.70,B16,U111,FR,FRE,FRE2,FRE21,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),3.6916506960,49.6487782600
"38663004",,,,,7.00,7.33,12.57,11.40,"1",82.10,1.40,193.10,B11,U111,FR,FRE,FRE2,FRE21,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),3.6491680190,49.9711077100
"38663098",,,,,6.30,6.42,21.90,74.50,"1",138.30,8.30,185.30,E20,U361,BE,BE2,BE23,BE235,Grassland,Grassland without tree/shrub cover,"Amenities, museum, leisure (e.g. parks, botanical gardens)",3.5347958820,50.8124919600
"38682370","26","26","42","31",7.40,8.00,13.76,3.40,"463",7.80,0.90,86.10,B13,U111,FR,FRJ,FRJ1,FRJ12,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),4.3305857570,44.2859461600
"38682376",,,,,7.50,7.98,16.23,12.90,"337",87.60,1.30,354.30,B42,U111,FR,FRK,FRK2,FRK22,Cropland,Tomatoes,Agriculture (excluding fallow land and kitchen gardens),4.3252027630,44.3398797000
"38682420","31","10","53","37",3.70,4.13,14.98,100.80,"0",16.40,5.30,53.90,C31,U120,FR,FRK,FRK2,FRK22,Woodland,Spruce dominated mixed woodland,Forestry,4.2853124470,44.7353142100
"38682466","15","15","38","47",4.20,4.56,32.80,39.50,"0",24.10,4.20,212.40,E20,U420,FR,FRK,FRK1,FRK13,Grassland,Grassland without tree/shrub cover,Semi-natural and natural areas not in use,4.2428131320,45.1485793800
"38682502",,,,,5.50,5.89,8.55,24.60,"0",46.80,2.60,215.60,E20,U111,FR,FRK,FRK2,FRK25,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),4.2089711430,45.4719049100
"38682528",,,,,6.30,6.55,15.96,19.10,"0",30.60,2.50,153.40,B16,U111,FR,FRK,FRK2,FRK25,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),4.1842052200,45.7053649300
"38682654",,,,,4.70,5.27,9.21,22.50,"1",10.00,2.50,70.10,E20,U111,FR,FRC,FRC1,FRC13,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),4.0601816470,46.8361489500
"38682960",,,,,4.10,4.96,21.40,31.70,"0",44.60,2.60,64.10,C10,U120,FR,FRE,FRE2,FRE21,Woodland,Broadleaved woodland,Forestry,3.7285616030,49.5786784700
"38683122",,,,,6.10,6.39,59.50,10.20,"0",97.20,1.10,159.20,B16,U111,BE,BE2,BE23,BE234,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),3.5331818950,51.0288494600
"38702362","29","22","21","57",7.00,7.31,18.63,56.20,"275",11.60,4.80,417.80,E10,U420,FR,FRJ,FRJ1,FRJ12,Grassland,Grassland with sparse tree/shrub cover,Semi-natural and natural areas not in use,4.3626606290,44.2153907200
"38702372","26","17","41","42",6.90,7.28,17.29,33.00,"239",9.80,2.60,200.70,E30,U112,FR,FRJ,FRJ1,FRJ12,Grassland,Spontaneously re-vegetated surfaces,Fallow land,4.3537503550,44.3052867400
"38702462","20","11","60","29",4.70,5.21,7.30,27.30,"0",62.90,2.50,283.20,B11,U111,FR,FRK,FRK1,FRK13,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),4.2718572930,45.1140343000
"38702476","20","8","66","26",4.00,4.49,9.48,34.50,"1",14.00,2.20,146.30,C33,U120,FR,FRK,FRK1,FRK13,Woodland,Other mixed woodland,Forestry,4.2588370550,45.2397896100
"38702480","18","9","66","25",3.60,4.19,6.41,26.50,"0",51.60,1.90,73.80,C22,U120,FR,FRK,FRK1,FRK13,Woodland,Pine dominated coniferous woodland,Forestry,4.2551027770,45.2757173000
"38702524",,,,,6.00,6.40,4.61,3.50,"0",34.10,0.50,82.60,E20,U111,FR,FRK,FRK2,FRK25,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),4.2136037730,45.6708524400
"38702758",,,,,7.30,7.66,22.80,21.30,"75",60.00,2.20,231.50,B11,U111,FR,FRC,FRC1,FRC14,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),3.9791378640,47.7702619600
"38702980",,,,,7.50,7.88,21.70,12.50,"11",83.70,1.60,349.10,B32,U111,FR,FRE,FRE2,FRE21,Cropland,Rape and turnip rape,Agriculture (excluding fallow land and kitchen gardens),3.7329060030,49.7593072900
"38703124","4","7","64","28",5.50,5.96,14.43,13.20,"0",63.50,1.30,48.10,F40,U113,BE,BE2,BE23,BE234,Bareland,Other bare soil,Kitchen gardens,3.5591015250,51.0483317500
"38722460",,,,,4.80,5.26,16.46,32.90,"0",43.20,3.40,267.50,E20,U111,FR,FRK,FRK1,FRK13,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),4.2990197880,45.0974468800
"38722484",,,,,5.30,5.67,12.70,48.20,"0",20.90,5.00,222.30,E20,U111,FR,FRK,FRK1,FRK13,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),4.2767686780,45.3130288300
"38722502",,,,,5.00,5.52,12.68,41.70,"0",41.20,4.20,132.80,E20,U111,FR,FRK,FRK2,FRK25,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),4.2599309690,45.4746902900
"38722618",,,,,6.20,6.39,50.80,41.70,"1",12.20,4.60,315.50,E20,U111,FR,FRC,FRC1,FRC13,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),4.1482510560,46.5160141800
"38722676",,,,,4.60,4.94,34.30,44.30,"0",13.90,4.50,64.60,E20,U111,FR,FRC,FRC1,FRC13,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),4.0902711780,47.0363706400
"38722690",,,,,4.10,5.03,31.10,185.80,"1",40.50,15.60,220.60,C10,U120,FR,FRC,FRC1,FRC12,Woodland,Broadleaved woodland,Forestry,4.0760539640,47.1619449200
"38722694",,,,,5.70,6.12,9.28,28.20,"0",9.50,2.70,77.00,E20,U111,FR,FRC,FRC1,FRC12,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),4.0719757910,47.1978212500
"38722726",,,,,6.50,6.84,13.18,14.30,"0",37.30,1.80,242.90,B11,U111,FR,FRC,FRC1,FRC14,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),4.0390899000,47.4847999300
"38722802",,,,,7.30,7.74,25.50,20.60,"224",44.70,2.50,190.20,B41,U111,FR,FRF,FRF2,FRF22,Cropland,Dry pulses,Agriculture (excluding fallow land and kitchen gardens),3.9590856220,48.1661533400
"38722826",,,,,7.40,7.87,16.89,13.30,"816",25.10,2.00,157.80,B11,U111,FR,FRF,FRF2,FRF22,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),3.9332497780,48.3812554200
"38722856",,,,,7.40,7.72,26.60,38.30,"782",30.50,4.80,85.50,B11,U111,FR,FRF,FRF2,FRF23,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),3.9005585190,48.6500926900
"38722964",,,,,6.90,6.99,11.39,10.10,"1",58.60,1.30,205.70,B32,U111,FR,FRE,FRE2,FRE21,Cropland,Rape and turnip rape,Agriculture (excluding fallow land and kitchen gardens),3.7790920970,49.6175540600
"38723018",,,,,4.60,4.74,81.90,38.90,"0",44.40,4.80,199.60,E20,U111,FR,FRE,FRE1,FRE11,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),3.7160461800,50.1010902300
"38723036",,,,,5.90,6.08,44.70,29.30,"1",155.80,3.50,647.70,E20,U111,FR,FRE,FRE1,FRE11,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),3.6946743870,50.2622418700
"38723068","9","18","18","64",6.80,7.10,30.50,14.00,"1",66.90,1.70,238.10,B21,U111,BE,BE3,BE32,BE321,Cropland,Potatoes,Agriculture (excluding fallow land and kitchen gardens),3.6562296110,50.5487014400
"38723078","13","21","12","66",6.10,6.49,13.73,10.50,"0",45.90,1.30,251.90,B41,U111,BE,BE3,BE32,BE321,Cropland,Dry pulses,Agriculture (excluding fallow land and kitchen gardens),3.6440957550,50.6382117800
"38723176","5","29","24","47",7.30,7.64,23.10,12.80,"55",14.40,1.60,204.50,B11,U111,NL,NL3,NL34,NL342,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),3.5220651200,51.5152151200
"38742440","50","6","64","30",4.20,4.50,44.00,74.30,"1",38.80,4.90,179.80,C10,U120,FR,FRK,FRK2,FRK22,Woodland,Broadleaved woodland,Forestry,4.3426197560,44.9191331800
"38742668",,,,,4.00,4.14,44.60,31.40,"1",35.70,3.40,170.40,E10,U111,FR,FRC,FRC1,FRC13,Grassland,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),4.1245474090,46.9660374200
"38742848",,,,,7.50,7.89,37.10,17.80,"709",32.30,1.90,457.80,A30,U210,FR,FRF,FRF2,FRF22,Artificial land,Other artificial areas,Energy production,3.9363403510,48.5798883800
"38742938",,,,,7.30,7.76,15.51,12.60,"27",27.80,1.20,89.60,B11,U111,FR,FRE,FRE2,FRE21,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),3.8363486480,49.3862047800
"38743010",,,,,4.40,4.58,51.30,18.50,"0",24.20,2.60,105.90,E20,U111,FR,FRE,FRE2,FRE21,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),3.7533132450,50.0309957900
"38743106","8","16","26","58",6.70,7.12,28.10,11.40,"3",105.60,1.20,226.00,B16,U111,BE,BE2,BE23,BE235,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),3.6381451890,50.8903855200
"38743146","3","3","88","9",5.70,6.19,20.50,13.80,"0",118.60,1.50,237.50,B16,U111,BE,BE2,BE23,BE233,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),3.5885839740,51.2483609300
